AGE	SEX	EDUC	WRKSTAT	RICHWORK	SATJOB	LIFE	IMPJOB	INCOME4	HRS1	DEGREE	ANOMIA5	DEGREE2	MAEDUC	PAEDUC	MACOLLEG	PACOLLEG	SATJOB2	MARITAL	AGEWED	SPWRKSTA	SPHRS1	SIBS	ZODIAC	SPEDUC	SPDEG	PARTYID	VOTE92	PRES92	POSTLIFE	HAPPY	HAPMAR	JOBINC	CLASSICL	OPERA	COUNTRY	RINCOM91	TVHOURS	FINRELA	WIFEDUC	HUSBEDUC	INCOMDOL	RINCMDOL	INCOME91
59	2	12	3	0	1	0	2	2	-1	1	0	0	18	14	1	0	1	2	18	0	-1	2	5	97	7	5	1	2	1	2	0	0	1	2	1	16	4	4	?	?	32500	32500	16
31	2	12	1	0	1	0	1	1	55	1	0	0	12	5	0	0	1	5	0	0	-1	3	3	97	7	2	1	3	1	2	0	0	2	2	2	14	0	3	?	?	23750	23750	14
61	1	12	5	0	0	3	2	1	-1	1	1	0	6	6	0	0	?	1	18	5	-1	6	4	8	0	0	1	1	1	2	1	4	4	4	4	0	8	3	8	12	18750	?	12
44	2	14	3	1	2	2	2	1	-1	1	1	0	8	8	0	0	2	3	25	0	-1	5	8	97	7	0	1	1	0	3	0	1	2	2	3	5	5	2	?	?	5500	5500	5
66	1	5	5	0	0	8	9	1	-1	0	1	0	7	8	0	0	?	1	27	7	-1	12	7	12	1	0	1	1	0	2	1	9	8	8	2	0	2	9	12	5	7500	?	7
24	2	12	4	0	1	0	2	4	-1	1	0	0	10	11	0	0	1	5	0	0	-1	15	2	97	7	2	2	0	2	1	0	0	4	4	2	2	8	3	?	?	?	2000	98
41	2	11	1	1	1	3	4	1	40	1	1	0	8	97	0	?	1	3	16	0	-1	7	10	97	7	0	1	1	0	2	0	1	4	4	2	11	6	3	?	?	18750	16250	12
36	1	12	1	0	2	0	4	2	40	1	0	0	98	13	?	0	2	1	25	4	-1	2	4	13	1	5	2	0	8	2	2	0	3	4	8	0	2	3	13	12	37500	?	17
80	1	13	5	0	0	2	4	2	-1	1	1	0	4	4	0	0	?	2	19	0	-1	3	7	97	7	4	1	1	0	2	0	1	3	3	3	0	6	3	?	?	27500	?	15
40	2	12	2	1	2	3	3	2	16	1	1	0	9	10	0	0	2	1	18	1	50	5	9	14	1	3	1	2	0	2	2	3	3	4	2	2	2	3	12	14	27500	2000	15
31	2	19	1	1	2	3	2	4	46	4	1	1	19	15	1	0	2	1	26	1	55	2	12	19	4	0	1	1	0	2	1	1	2	2	4	19	3	4	19	19	87500	55000	21
43	2	13	2	1	2	3	3	1	5	1	2	0	12	98	0	?	2	3	29	0	-1	11	3	97	7	2	1	2	0	1	0	4	1	1	3	2	3	4	?	?	2000	2000	2
30	2	14	1	1	1	2	1	2	80	2	1	0	14	97	0	?	1	5	0	0	-1	2	4	97	7	0	1	1	2	2	0	2	8	3	3	16	4	3	?	?	32500	32500	16
29	1	18	1	1	1	3	2	4	43	2	1	0	16	18	1	1	1	1	24	1	38	1	12	14	1	0	1	1	2	3	1	1	3	3	4	17	6	3	14	18	67500	37500	20
65	2	9	5	0	0	2	1	1	-1	0	1	0	8	5	0	0	?	2	21	0	-1	4	9	97	7	1	2	0	0	2	0	1	5	5	2	7	4	2	?	?	7500	7500	7
23	2	12	2	1	2	2	3	2	18	1	1	0	14	12	0	0	2	1	18	1	48	2	2	12	1	3	2	0	0	2	2	2	4	4	2	6	1	3	12	12	27500	6500	15
28	2	13	1	1	4	2	2	2	40	1	1	0	10	10	0	0	2	5	0	0	-1	4	2	97	7	1	1	1	8	3	0	1	2	5	5	15	2	1	?	?	27500	27500	15
70	2	13	5	0	0	2	2	1	-1	1	1	0	16	16	1	1	?	3	23	0	-1	3	5	97	7	3	1	1	0	2	0	4	1	2	3	0	6	2	?	?	13750	?	10
42	2	18	7	0	4	2	1	4	-1	4	1	1	4	12	0	0	2	1	30	1	37	9	3	16	3	0	3	0	0	2	2	3	2	3	3	11	1	3	18	16	87500	16250	21
31	2	16	1	0	2	0	2	2	35	3	0	1	13	97	0	?	2	5	0	0	-1	6	12	97	7	5	1	1	1	2	0	0	2	3	4	15	1	3	?	?	27500	27500	15
50	2	16	1	2	2	2	2	1	40	3	1	1	12	16	0	1	2	3	26	0	-1	3	10	97	7	2	1	1	0	2	0	5	2	4	2	13	2	2	?	?	21250	21250	13
50	1	14	1	1	2	1	2	4	70	2	1	0	14	14	0	0	2	4	21	0	-1	0	5	97	7	1	1	3	1	3	0	1	1	4	3	21	1	3	?	?	87500	87500	21
29	2	12	1	0	2	0	4	2	58	1	0	0	12	12	0	0	2	1	23	1	60	2	9	13	1	1	1	1	1	2	1	0	2	2	1	9	8	3	12	13	32500	11250	16
25	1	17	1	0	1	0	2	1	40	3	0	1	16	16	1	1	1	5	0	0	-1	1	9	97	7	5	1	2	2	2	0	0	3	4	2	10	4	3	?	?	13750	13750	10
39	2	18	1	2	2	3	2	2	40	3	2	1	11	9	0	0	2	5	0	0	-1	1	1	97	7	2	1	1	0	2	0	2	1	2	3	16	2	3	?	?	32500	32500	16
66	2	12	7	0	1	2	1	4	-1	1	1	0	98	98	?	?	1	3	18	0	-1	9	12	97	7	0	2	0	1	1	0	2	1	2	1	0	3	1	?	?	?	?	98
71	1	20	5	0	0	3	1	3	-1	4	2	1	18	19	1	1	?	1	29	5	-1	5	3	17	4	1	1	9	1	1	1	4	1	1	2	0	2	4	17	20	45000	?	18
38	1	19	1	1	1	3	2	4	65	3	2	1	17	18	1	1	1	1	21	2	4	3	5	16	3	4	1	3	8	1	1	2	1	3	3	21	2	4	16	19	87500	87500	21
39	1	17	1	0	3	0	2	4	40	4	0	1	12	14	0	0	2	1	22	2	20	1	4	16	3	4	1	1	2	2	3	0	1	4	3	22	1	1	16	17	?	?	22
37	2	13	1	1	2	3	1	4	40	1	2	0	12	14	0	0	2	1	21	1	50	3	10	16	3	6	1	3	1	1	1	3	1	4	2	9	1	4	13	16	87500	11250	21
80	2	15	5	0	0	0	3	1	-1	2	0	0	12	8	0	0	?	2	27	0	-1	1	10	97	7	6	1	2	1	2	0	0	3	2	1	0	2	3	?	?	3500	?	3
38	2	14	1	1	1	3	1	1	40	1	1	0	12	12	0	0	1	4	30	0	-1	4	1	97	7	1	1	2	1	1	0	2	3	4	3	12	99	3	?	?	21250	18750	13
65	1	16	1	0	1	0	1	4	60	3	0	1	14	16	0	1	1	1	29	7	-1	2	4	16	3	4	1	2	2	1	1	0	1	3	3	21	1	5	16	16	87500	87500	21
58	1	16	1	0	1	0	3	4	60	3	0	1	12	12	0	0	1	1	21	1	35	0	8	12	1	1	1	1	1	1	1	0	3	4	4	19	2	3	12	16	87500	55000	21
51	2	16	1	0	2	0	2	4	45	3	0	1	8	97	0	?	2	1	26	1	55	8	10	18	4	1	1	2	1	2	1	0	2	3	2	98	2	3	16	18	?	?	98
40	2	18	1	1	4	8	2	4	40	3	8	1	10	17	0	0	2	1	23	1	40	1	12	4	1	4	3	0	1	1	1	9	2	2	2	11	1	2	18	4	?	16250	98
35	2	14	7	0	3	0	2	4	-1	2	0	0	12	16	0	1	2	1	23	1	65	3	4	16	3	4	1	2	1	2	1	0	1	2	5	0	1	3	14	16	67500	?	20
41	1	16	4	0	2	0	3	3	-1	3	0	1	12	16	0	1	2	1	25	1	35	1	4	13	1	2	1	3	1	1	1	0	2	3	2	18	4	3	13	16	55000	45000	19
30	1	16	1	1	1	3	2	2	37	3	2	1	16	8	0	0	1	1	28	1	40	5	2	14	2	4	3	0	1	1	1	2	2	4	5	12	1	3	14	16	32500	18750	16
47	1	20	1	1	1	3	1	4	70	4	2	1	12	12	0	0	1	1	27	1	50	2	11	16	3	0	1	1	0	2	1	3	2	3	2	21	1	1	16	20	87500	87500	21
49	2	14	1	1	1	3	2	4	80	1	1	0	14	12	0	0	1	1	21	1	40	3	5	16	3	1	1	1	0	1	2	3	1	3	3	21	1	4	14	16	87500	87500	21
36	2	17	7	0	1	3	2	4	-1	3	2	1	12	12	0	0	1	1	22	1	50	5	5	19	4	1	2	0	0	1	1	4	3	4	1	0	3	4	17	19	87500	?	21
43	2	16	2	0	2	0	1	4	12	3	0	1	16	14	1	0	2	1	21	1	60	2	5	16	3	4	1	2	1	2	2	0	1	2	3	9	1	4	16	16	87500	11250	21
35	2	15	1	1	1	3	3	4	35	2	1	0	12	12	0	0	1	1	23	1	53	4	9	14	1	3	1	1	0	2	2	3	2	3	5	3	2	3	15	14	87500	3500	21
70	1	20	5	0	0	0	3	4	-1	4	0	1	98	97	?	?	?	1	99	5	-1	2	3	15	1	6	1	2	8	2	1	0	2	2	2	0	2	4	15	20	87500	?	21
37	2	13	3	2	1	3	2	4	-1	1	1	0	16	16	1	1	1	1	21	1	40	7	9	16	4	1	1	1	0	2	2	2	1	3	3	2	1	4	13	16	87500	2000	21
58	1	14	1	2	1	3	2	4	60	1	2	0	10	97	0	?	1	1	21	7	-1	1	12	12	1	5	1	2	1	1	1	1	2	2	2	21	3	4	12	14	87500	87500	21
23	2	16	1	1	1	2	2	4	50	3	2	1	16	16	1	1	1	5	0	0	-1	3	3	97	7	2	2	0	0	1	0	4	2	4	4	5	3	3	?	?	87500	5500	21
30	2	16	1	2	2	3	4	4	40	3	1	1	12	12	0	0	2	1	28	1	60	1	4	18	4	4	1	2	0	1	1	4	1	1	2	18	4	5	16	18	87500	45000	21
18	2	11	6	0	0	0	1	4	-1	0	0	0	12	16	0	1	?	5	0	0	-1	2	10	97	7	5	3	0	1	2	0	0	4	5	1	0	1	5	?	?	87500	?	21
32	1	11	2	1	3	2	1	1	32	0	1	0	5	97	0	?	2	5	0	0	-1	12	9	97	7	1	1	1	1	2	0	1	4	8	3	6	3	2	?	?	13750	6500	10
41	2	14	2	1	1	2	3	2	20	1	1	0	14	97	0	?	1	1	19	1	45	2	5	14	1	2	1	3	1	2	2	3	2	2	2	0	2	2	14	14	27500	?	15
67	2	11	5	0	0	2	5	4	-1	1	8	0	98	98	?	?	?	2	22	0	-1	4	7	97	7	3	2	0	2	2	0	9	3	3	3	0	4	9	?	?	?	?	22
61	2	12	1	1	2	2	2	3	30	1	8	0	6	0	0	0	2	1	19	1	40	0	4	3	0	0	1	1	0	2	2	3	3	4	2	8	4	2	12	3	45000	9000	18
75	2	12	5	0	0	2	3	1	-1	1	8	0	7	4	0	0	?	1	29	5	-1	15	7	7	0	0	1	1	2	3	2	1	2	2	2	10	3	3	12	7	13750	13750	10
41	1	12	1	0	1	0	1	1	44	1	0	0	4	97	0	?	1	1	19	1	50	6	12	12	1	1	1	1	1	1	1	0	2	8	2	11	6	3	12	12	23750	16250	14
27	2	16	1	1	2	3	1	3	32	3	2	1	16	18	1	1	2	1	24	1	40	2	9	16	3	5	1	3	0	2	1	2	3	4	3	17	3	4	16	16	55000	37500	19
63	1	19	5	0	0	0	2	3	-1	4	0	1	2	10	0	0	?	1	21	5	-1	1	9	17	4	6	1	2	1	1	1	0	2	4	1	0	3	4	17	19	45000	?	18
38	2	13	2	0	3	0	2	3	21	1	0	0	12	19	0	1	2	1	23	1	40	3	5	18	3	3	2	0	8	2	2	0	3	5	2	2	2	3	13	18	45000	2000	18
56	1	10	1	1	2	2	3	2	47	1	9	0	12	98	0	0	2	1	18	2	10	4	1	12	1	3	2	0	2	2	2	2	3	3	2	15	2	3	12	10	27500	27500	15
25	2	16	1	2	2	3	2	2	55	3	1	1	12	18	0	1	2	5	0	0	-1	2	6	97	7	1	1	1	8	1	0	3	3	4	5	12	1	3	?	?	37500	18750	17
28	2	13	1	0	2	0	2	4	55	1	0	0	14	12	0	0	2	1	22	1	55	2	12	12	1	2	1	3	1	1	1	0	5	5	2	11	2	4	13	12	67500	16250	20
82	2	8	5	0	0	2	2	1	-1	0	1	0	2	2	0	0	?	1	18	5	-1	4	1	8	0	6	2	0	0	2	1	4	2	2	2	0	4	3	8	8	13750	?	10
31	1	12	1	1	2	2	3	1	60	1	1	0	12	98	0	?	2	5	0	0	-1	8	4	97	7	1	2	0	1	3	0	1	8	4	2	9	4	1	?	?	11250	11250	9
31	1	13	1	2	2	2	1	3	66	1	1	0	12	12	0	0	2	1	27	2	16	4	10	14	2	5	2	0	0	2	1	1	4	4	3	13	2	2	14	13	45000	21250	18
26	1	13	1	1	2	2	2	1	40	1	2	0	12	97	0	?	2	1	18	7	-1	2	5	12	1	4	2	0	8	3	2	1	2	3	3	10	3	2	12	13	13750	13750	10
31	1	14	1	1	1	2	2	1	40	1	1	0	8	97	0	?	1	1	19	1	50	3	11	12	1	3	1	2	1	2	2	3	1	4	5	13	2	2	12	14	23750	21250	14
42	1	14	1	0	1	0	2	3	25	1	0	0	12	12	0	0	1	1	21	2	24	9	2	16	3	3	2	0	1	2	2	0	2	4	3	15	2	4	16	14	55000	27500	19
23	2	16	2	1	2	3	1	2	15	1	2	0	15	97	0	?	2	5	0	0	-1	1	5	97	7	4	1	2	1	2	0	3	5	4	3	4	2	3	?	?	37500	4500	17
23	1	15	2	0	1	0	1	1	15	1	0	0	14	12	0	0	1	5	0	0	-1	0	9	97	7	2	1	1	1	1	0	0	2	3	2	0	3	4	?	?	11250	?	9
24	2	14	1	0	1	0	2	2	45	1	0	0	13	97	0	?	1	5	0	0	-1	1	12	97	7	0	1	1	2	2	0	0	5	4	4	16	3	3	?	?	32500	32500	16
38	1	16	1	1	4	3	2	2	40	3	1	1	16	17	1	1	2	1	31	2	16	5	8	14	1	2	1	1	1	2	2	5	3	5	4	15	0	2	14	16	32500	27500	16
45	1	13	1	0	1	0	2	3	40	1	0	0	98	98	?	?	1	3	26	0	-1	1	8	97	7	3	1	3	1	2	0	0	5	5	3	18	1	4	?	?	45000	45000	18
30	1	11	2	1	3	2	2	3	35	1	1	0	12	12	0	0	2	5	0	0	-1	3	6	97	7	6	1	2	1	2	0	1	2	3	2	10	2	3	?	?	45000	13750	18
38	2	15	1	1	2	2	2	2	40	2	1	0	12	12	0	0	2	1	33	1	65	3	1	17	1	4	2	0	0	2	1	3	1	4	1	16	2	3	15	17	32500	32500	16
74	1	14	5	0	0	3	2	4	-1	1	2	0	99	99	?	?	?	1	23	5	-1	4	8	14	1	6	2	0	0	1	1	5	1	1	1	0	4	3	14	14	?	?	22
26	2	9	7	0	1	0	2	1	-1	0	0	0	10	11	0	0	1	1	21	1	45	2	1	11	0	0	2	0	1	3	2	0	5	4	2	0	5	2	9	11	13750	?	10
52	1	12	1	2	2	2	1	3	50	1	1	0	12	97	0	?	2	1	20	1	52	3	4	13	1	5	1	2	1	2	1	2	3	4	3	14	4	3	13	12	45000	23750	18
44	2	12	1	0	2	0	2	2	32	1	0	0	3	97	0	?	2	4	19	0	-1	7	5	97	7	2	2	0	1	1	0	0	3	4	3	10	3	4	?	?	37500	13750	17
37	2	11	7	0	3	3	1	1	-1	0	1	0	6	97	0	?	2	1	21	4	-1	14	2	12	1	2	2	0	0	2	3	2	3	2	4	0	1	2	11	12	7500	?	7
25	1	14	1	0	2	0	3	3	40	1	0	0	14	14	0	0	2	1	23	1	40	0	3	12	1	5	1	2	1	1	1	0	2	4	4	11	1	4	12	14	55000	16250	19
26	2	12	7	0	1	0	4	4	-1	1	0	0	12	97	1	?	1	1	25	1	40	2	11	12	1	3	2	0	1	2	1	0	2	5	3	1	12	3	12	12	?	500	98
39	2	16	1	1	2	2	2	2	40	3	2	1	16	20	1	1	2	1	26	1	40	8	3	16	3	1	2	0	1	2	1	3	2	3	2	11	2	3	16	16	27500	16250	15
33	2	14	1	0	2	0	2	2	54	1	0	0	8	97	0	?	2	1	27	1	35	3	8	13	1	1	1	1	1	2	1	0	5	5	5	22	3	1	14	13	32500	?	16
56	1	19	1	2	2	3	2	4	50	4	1	1	19	19	1	1	2	1	23	7	-1	1	4	16	3	0	1	1	0	2	1	3	1	3	1	21	2	4	16	19	87500	87500	21
46	2	18	1	2	2	3	3	4	50	4	1	1	12	12	0	0	2	1	21	1	60	1	4	19	4	2	1	1	0	2	2	1	1	2	5	21	1	1	18	19	87500	87500	21
45	2	16	1	1	1	3	2	4	50	4	1	1	16	16	1	1	1	1	20	1	50	2	6	15	4	2	2	0	0	1	1	3	1	3	1	21	1	4	16	15	87500	87500	21
84	2	13	7	0	2	2	2	4	-1	1	8	0	11	98	?	?	2	2	25	0	-1	5	2	97	7	0	1	9	0	2	0	2	2	3	2	0	6	3	?	?	?	?	98
47	1	15	1	2	4	2	2	3	44	1	1	0	9	12	0	0	2	3	22	0	-1	12	8	97	7	1	1	2	0	2	0	3	3	3	2	16	3	3	?	?	45000	32500	18
25	2	16	1	1	1	2	2	4	40	3	1	1	12	9	0	0	1	5	0	0	-1	1	2	97	7	0	1	1	1	1	0	9	3	4	3	16	1	4	?	?	87500	32500	21
23	2	14	1	0	2	0	1	1	40	4	0	1	14	97	1	?	2	1	20	1	60	6	3	12	1	2	1	2	2	2	3	0	2	3	5	0	1	5	14	12	13750	?	10
69	2	12	7	0	2	0	2	1	-1	1	0	0	97	4	?	0	2	2	19	0	-1	1	2	97	7	4	1	3	1	3	0	0	3	3	1	0	2	3	?	?	21250	?	13
45	1	12	1	2	2	2	2	4	50	1	1	0	12	8	0	0	2	1	25	7	-1	1	4	13	1	1	2	0	2	2	1	4	4	4	2	18	4	3	13	12	67500	45000	20
72	2	11	5	0	0	3	3	1	-1	0	1	0	6	8	0	0	?	2	19	0	-1	3	9	97	7	0	1	1	0	3	0	5	3	3	2	0	6	4	?	?	18750	?	12
23	2	16	1	0	1	0	2	2	40	3	0	1	12	12	0	0	1	5	0	0	-1	5	10	97	7	1	2	0	1	1	0	0	3	2	3	9	2	3	?	?	32500	11250	16
57	2	14	1	1	1	3	1	2	50	1	2	0	8	8	0	0	1	3	20	0	-1	3	1	97	7	5	1	3	0	1	0	3	2	3	3	15	0	3	?	?	27500	27500	15
45	2	16	2	0	1	0	2	3	32	3	0	1	13	8	0	0	1	1	22	1	50	2	2	18	4	2	1	1	1	1	1	0	1	4	3	6	2	4	16	18	55000	6500	19
38	2	12	1	1	2	3	2	1	55	1	1	0	12	12	0	0	2	3	23	0	-1	3	7	97	7	5	1	2	1	2	0	3	2	5	5	6	1	2	?	?	11250	6500	9
57	2	12	1	2	1	3	2	2	8	1	2	0	98	98	0	0	1	1	20	5	-1	8	3	14	1	3	1	3	1	2	2	1	2	2	3	11	3	3	12	14	37500	16250	17
30	1	14	2	0	2	0	3	1	25	1	0	0	12	16	0	1	2	5	0	0	-1	3	8	97	7	5	1	3	2	1	0	0	3	4	4	5	2	3	?	?	5500	5500	5
25	2	12	1	2	2	3	2	1	50	1	1	0	12	97	0	?	2	5	0	0	-1	2	12	97	7	0	1	1	1	2	0	2	2	2	4	13	3	2	?	?	21250	21250	13
26	1	18	6	0	0	3	1	1	-1	3	1	1	12	12	0	0	?	5	0	0	-1	1	2	97	7	0	1	1	0	2	0	3	3	2	3	0	1	3	?	?	11250	?	9
42	2	17	3	0	2	0	3	1	-1	3	0	1	12	12	0	0	2	5	0	0	-1	5	12	97	7	0	1	1	1	2	0	0	2	2	2	9	1	1	?	?	11250	11250	9
35	1	14	1	0	1	0	2	2	50	1	0	0	12	16	0	1	1	5	0	0	-1	2	10	97	7	0	1	1	8	1	0	0	1	2	2	15	1	3	?	?	27500	27500	15
30	2	12	1	0	2	0	2	3	40	1	0	0	12	12	0	0	2	1	21	1	40	3	3	12	1	1	2	0	1	2	1	0	4	4	1	12	1	3	12	12	45000	18750	18
37	2	14	1	2	2	2	3	4	40	1	2	0	12	12	0	0	2	1	28	1	60	4	6	12	1	5	1	1	1	2	2	3	2	4	2	16	1	3	14	12	87500	32500	21
54	1	16	4	0	1	0	2	1	-1	4	0	1	12	12	0	0	1	1	33	2	40	3	11	16	3	2	1	3	1	2	3	0	2	3	2	0	2	1	16	16	6500	?	6
40	2	12	1	2	3	2	3	4	45	1	1	0	12	98	0	0	2	1	25	1	40	9	12	12	1	6	1	3	0	1	1	2	4	4	2	15	3	4	12	12	67500	27500	20
38	2	13	1	0	1	0	3	4	55	1	0	0	14	20	0	1	1	1	20	1	60	4	4	14	1	5	1	2	1	2	1	0	2	2	3	15	1	4	13	14	87500	27500	21
68	1	12	1	2	1	2	2	3	40	1	1	0	98	98	?	?	1	1	20	7	-1	5	9	10	0	5	1	2	0	1	1	3	4	4	2	18	3	4	10	12	45000	45000	18
72	2	12	2	1	1	2	2	1	35	1	1	0	98	98	?	?	1	1	27	5	-1	11	4	6	0	0	1	1	2	2	2	5	8	2	5	9	2	3	12	6	23750	11250	14
35	1	16	1	0	3	0	2	3	55	3	0	1	18	18	1	1	2	1	21	1	55	3	8	16	3	2	1	3	1	2	1	0	2	4	5	18	3	4	16	16	55000	45000	19
25	1	12	1	1	1	3	1	1	40	1	1	0	12	12	0	0	1	5	0	0	-1	3	11	97	7	4	1	2	0	2	0	2	5	5	1	14	2	3	?	?	23750	23750	14
25	2	11	1	0	2	0	2	4	50	1	0	0	11	11	0	0	2	1	24	1	45	3	6	14	2	3	2	0	8	2	1	0	2	2	2	14	2	3	11	14	?	23750	99
20	1	15	2	2	4	2	2	2	20	1	2	0	12	16	0	1	2	5	0	0	-1	2	10	97	7	5	1	2	2	2	0	1	2	5	4	7	2	3	?	?	37500	7500	17
55	2	12	1	8	3	3	2	1	40	1	1	0	12	8	?	0	2	2	27	0	-1	7	1	97	7	0	1	1	1	2	0	1	2	3	2	12	2	3	?	?	18750	18750	12
29	2	12	1	2	3	3	3	2	42	1	1	0	12	18	0	1	2	1	26	2	20	2	4	14	1	3	1	2	0	2	2	2	1	4	3	13	2	2	12	14	32500	21250	16
44	1	9	3	2	2	2	2	3	-1	0	1	0	9	6	0	0	2	1	18	3	-1	5	6	12	1	2	1	1	0	2	2	2	8	5	3	14	8	3	12	9	45000	23750	18
71	2	9	7	0	9	3	2	1	-1	0	2	0	98	98	0	?	?	1	22	5	-1	5	4	12	0	1	1	2	0	1	1	4	4	5	1	0	3	2	9	12	18750	?	12
21	2	11	4	2	3	1	3	1	-1	0	1	0	12	16	0	1	2	5	0	0	-1	2	9	97	7	4	2	0	1	2	0	3	4	4	3	1	5	1	?	?	18750	500	12
34	2	16	2	0	2	0	2	4	24	3	0	1	13	9	0	?	2	1	25	1	40	4	12	12	1	2	1	3	1	2	1	0	2	2	2	15	2	3	16	12	67500	27500	20
59	2	12	8	0	0	2	5	1	-1	1	1	0	12	12	0	0	?	2	22	0	-1	3	11	97	7	7	2	0	0	2	0	4	2	3	2	0	4	2	?	?	11250	?	9
60	1	11	5	0	0	2	1	1	-1	0	1	0	97	12	?	0	?	4	31	0	-1	7	1	97	7	1	2	0	0	2	0	3	3	5	4	0	3	2	?	?	23750	?	14
20	2	12	2	0	2	0	1	1	34	1	0	0	12	97	0	?	2	5	0	0	-1	2	4	97	7	1	1	2	1	2	0	0	3	3	2	2	7	2	?	?	7500	2000	7
43	1	12	1	2	2	2	1	2	38	1	8	0	12	12	0	0	2	1	36	1	38	4	12	12	1	3	2	0	8	2	2	1	2	3	2	12	8	3	12	12	32500	18750	16
30	2	10	6	0	0	3	2	4	-1	0	1	0	99	99	?	?	?	5	0	0	-1	10	10	97	7	3	2	0	0	1	0	1	3	2	2	0	4	3	?	?	?	?	99
35	1	13	1	1	2	2	2	1	40	1	1	0	12	12	0	0	2	1	31	7	-1	6	6	13	1	1	2	0	0	2	2	1	4	5	4	11	6	2	13	13	18750	16250	12
45	2	10	7	0	4	2	3	1	-1	1	1	0	10	97	0	?	2	3	16	0	-1	1	99	97	7	1	2	0	0	3	0	4	4	4	2	0	4	2	?	?	13750	?	10
36	2	14	1	0	3	0	3	3	43	1	0	0	14	14	0	0	2	1	21	1	50	3	3	12	1	5	2	0	1	2	2	0	3	4	5	11	2	3	14	12	45000	16250	18
29	1	16	1	0	3	0	2	2	55	3	0	1	14	13	0	0	2	1	25	1	48	1	12	16	3	5	1	3	1	2	2	0	2	3	2	15	2	3	16	16	37500	27500	17
23	2	16	2	1	1	3	2	1	30	2	8	0	14	13	0	0	1	5	0	0	-1	3	3	97	7	5	1	1	8	2	0	4	2	2	4	10	1	4	?	?	13750	13750	10
21	2	12	7	0	4	0	3	1	-1	1	0	0	12	97	0	?	2	4	17	0	-1	3	9	97	7	3	2	0	1	2	0	0	2	5	1	7	3	2	?	?	23750	7500	14
28	2	16	2	0	2	0	2	4	8	2	0	0	12	97	0	?	2	1	19	1	50	2	12	14	2	1	1	3	1	1	1	0	3	4	1	5	3	3	16	14	67500	5500	20
51	2	8	7	0	3	0	4	3	-1	0	0	0	8	98	0	0	2	1	18	1	40	3	11	14	2	0	1	3	1	2	2	0	5	5	1	0	4	3	8	14	45000	?	18
70	2	12	5	0	0	0	2	1	-1	1	0	0	98	98	?	?	?	1	20	5	-1	7	12	8	0	5	1	2	1	3	3	0	5	4	1	13	3	3	12	8	21250	21250	13
39	2	12	2	1	2	2	3	4	10	0	2	0	8	98	0	?	2	1	21	1	70	3	11	13	1	4	1	2	0	1	1	3	2	2	3	3	2	3	12	13	?	3500	98
83	2	12	5	0	0	1	8	4	-1	1	1	0	98	98	?	0	?	2	19	0	-1	0	9	97	7	5	2	0	0	2	0	2	4	4	2	22	6	3	?	?	?	?	22
31	2	12	2	0	2	0	3	4	23	1	0	0	8	98	0	?	2	5	0	0	-1	2	7	97	7	1	1	1	1	1	0	0	8	8	3	6	2	3	?	?	?	6500	98
24	2	11	1	0	2	0	2	1	38	0	0	0	98	98	?	?	2	5	0	0	-1	3	11	97	7	1	2	0	8	2	0	0	4	8	4	3	8	3	?	?	3500	3500	3
29	2	11	7	0	3	3	2	4	-1	0	1	0	15	97	0	?	2	5	0	0	-1	6	7	97	7	1	1	1	0	2	0	1	3	5	2	0	10	5	?	?	?	?	98
51	2	14	2	0	1	0	3	3	99	1	0	0	12	11	0	0	1	1	20	1	50	2	6	14	1	0	1	1	1	2	2	0	2	3	2	1	3	3	14	14	45000	500	18
53	2	15	1	2	1	3	2	3	40	1	1	0	12	12	0	0	1	1	21	1	40	8	4	12	1	5	1	1	0	2	2	3	2	4	3	16	0	3	15	12	55000	32500	19
77	2	16	5	0	0	3	4	2	-1	3	8	1	17	9	1	0	?	2	24	0	-1	2	2	97	7	5	1	3	2	2	0	3	3	3	4	0	3	3	?	?	32500	?	16
37	2	12	1	1	1	3	2	2	50	1	2	0	12	12	0	0	1	3	17	0	-1	2	5	97	7	3	1	3	1	1	0	1	3	5	1	15	1	3	?	?	27500	27500	15
77	2	12	5	0	0	0	4	1	-1	1	0	0	16	98	1	?	?	2	24	0	-1	0	2	97	7	5	1	2	1	2	0	0	5	5	1	12	3	2	?	?	18750	18750	12
46	2	12	1	1	1	3	2	4	48	1	1	0	12	12	0	0	1	1	22	1	55	1	11	12	1	5	1	3	0	2	2	3	4	5	4	15	2	3	12	12	67500	27500	20
27	1	9	4	0	2	0	2	2	-1	0	0	0	12	6	0	0	2	1	19	1	40	8	1	12	1	3	2	0	2	2	1	0	3	4	2	13	3	2	12	9	32500	21250	16
39	1	12	1	1	1	3	1	2	40	1	1	0	98	12	?	0	1	3	29	0	-1	2	9	97	7	4	1	2	0	2	0	3	2	3	3	17	3	3	?	?	37500	37500	17
60	1	12	1	1	3	3	2	1	56	1	2	0	7	5	0	0	2	2	22	0	-1	9	8	97	7	5	1	1	1	2	0	3	1	3	3	4	1	2	?	?	13750	4500	10
28	1	12	1	1	1	3	2	3	56	1	2	0	12	12	0	0	1	5	0	0	-1	3	7	97	7	6	2	0	2	1	0	4	5	5	5	18	2	3	?	?	45000	45000	18
69	1	8	5	0	0	3	2	1	-1	0	2	0	8	8	0	0	?	1	26	2	22	8	3	11	0	1	1	1	1	1	1	9	4	5	2	0	5	3	11	8	23750	?	14
